subscription_id,user_id,plan,monthly_price,trial_start_date,paid_start_date,end_date,status
489,711,Pro,24,12/30/24,,1/13/25,trial_expired
490,712,Pro,24,9/15/24,,9/29/24,trial_expired
491,713,Pro,24,11/3/24,,11/17/24,trial_expired
492,715,Pro,24,10/24/24,,11/7/24,trial_expired
493,716,Pro,24,3/18/24,4/1/24,,active
494,717,Standard,12,8/7/24,,8/21/24,trial_expired
495,718,Pro,24,2/15/24,2/29/24,3/15/24,churned
496,719,Standard,12,9/10/24,,9/24/24,trial_expired
497,723,Pro,24,1/18/24,2/1/24,,active
498,724,Standard,12,12/18/24,1/1/25,1/18/25,churned
499,725,Pro,24,2/15/24,,2/29/24,trial_expired
500,726,Standard,12,1/20/24,2/3/24,,active
501,727,Standard,12,4/13/24,,4/27/24,trial_expired
502,728,Standard,12,1/31/24,,2/14/24,trial_expired
503,731,Standard,12,5/7/24,,5/21/24,trial_expired
504,732,Pro,24,1/25/24,2/8/24,,active
505,738,Standard,12,5/4/24,,5/18/24,trial_expired
506,739,Standard,12,6/9/24,,6/23/24,trial_expired
507,740,Pro,24,6/18/24,,7/2/24,trial_expired
508,741,Standard,12,1/2/24,1/16/24,2/8/24,churned
509,742,Standard,12,2/19/24,,3/4/24,trial_expired
510,744,Pro,24,1/1/24,1/15/24,,active
511,745,Standard,12,7/20/24,,8/3/24,trial_expired
512,747,Standard,12,5/16/24,,5/30/24,trial_expired
513,748,Standard,12,6/23/24,,7/7/24,trial_expired
514,750,Standard,12,11/11/24,11/25/24,12/15/24,churned
515,751,Standard,12,4/17/24,,5/1/24,trial_expired
516,752,Standard,12,5/11/24,,5/25/24,trial_expired
517,753,Standard,12,4/12/24,,4/26/24,trial_expired
518,754,Standard,12,7/11/24,,7/25/24,trial_expired
519,757,Pro,24,5/15/24,,5/29/24,trial_expired
520,758,Standard,12,12/11/24,12/25/24,,active
521,760,Standard,12,7/2/24,,7/16/24,trial_expired
522,761,Standard,12,9/29/24,,10/13/24,trial_expired
523,762,Pro,24,3/6/24,3/20/24,,active
524,763,Standard,12,1/21/24,,2/4/24,trial_expired
525,764,Standard,12,2/29/24,,3/14/24,trial_expired
526,765,Standard,12,12/6/24,,12/20/24,trial_expired
527,766,Standard,12,1/4/24,,1/18/24,trial_expired
528,768,Standard,12,1/16/24,1/30/24,,active
529,769,Standard,12,2/17/24,,3/2/24,trial_expired
530,773,Standard,12,8/18/24,,9/1/24,trial_expired
531,774,Standard,12,11/14/24,,11/28/24,trial_expired
532,775,Standard,12,1/2/24,,1/16/24,trial_expired
533,776,Pro,24,11/14/24,11/28/24,,active
534,778,Pro,24,3/10/24,,3/24/24,trial_expired
535,779,Standard,12,10/18/24,11/1/24,11/22/24,churned
536,780,Pro,24,11/15/24,,11/29/24,trial_expired
537,783,Pro,24,6/29/24,,7/13/24,trial_expired
538,785,Pro,24,12/25/24,1/8/25,,active
539,786,Standard,12,5/28/24,,6/11/24,trial_expired
540,789,Standard,12,10/27/24,11/10/24,,active
541,791,Standard,12,3/31/24,,4/14/24,trial_expired
542,793,Standard,12,5/11/24,5/25/24,,active
543,794,Pro,24,2/4/24,,2/18/24,trial_expired
544,796,Pro,24,5/22/24,,6/5/24,trial_expired
545,797,Standard,12,1/11/24,,1/25/24,trial_expired
546,799,Standard,12,10/2/24,,10/16/24,trial_expired
547,800,Pro,24,9/26/24,,10/10/24,trial_expired
548,801,Standard,12,10/9/24,,10/23/24,trial_expired
549,802,Pro,24,5/10/24,5/24/24,,active
550,803,Standard,12,11/27/24,12/11/24,12/26/24,churned
551,804,Pro,24,8/19/24,9/2/24,,active
552,805,Standard,12,2/23/24,3/8/24,,active
553,807,Standard,12,9/21/24,,10/5/24,trial_expired
554,809,Standard,12,7/19/24,,8/2/24,trial_expired
555,810,Pro,24,12/29/24,1/12/25,,active
556,813,Standard,12,12/30/24,1/13/25,,active
557,815,Standard,12,2/24/24,,3/9/24,trial_expired
558,816,Standard,12,11/30/24,12/14/24,,active
559,817,Standard,12,11/24/24,,12/8/24,trial_expired
560,818,Pro,24,7/30/24,,8/13/24,trial_expired
561,820,Standard,12,4/23/24,5/7/24,,active
562,821,Pro,24,1/24/24,,2/7/24,trial_expired
563,823,Standard,12,4/30/24,,5/14/24,trial_expired
564,824,Standard,12,9/12/24,,9/26/24,trial_expired
565,825,Standard,12,11/8/24,,11/22/24,trial_expired
566,827,Standard,12,8/21/24,,9/4/24,trial_expired
567,829,Standard,12,11/22/24,12/6/24,12/30/24,churned
568,830,Standard,12,4/16/24,,4/30/24,trial_expired
569,833,Pro,24,6/9/24,,6/23/24,trial_expired
570,836,Standard,12,8/9/24,8/23/24,,active
571,838,Pro,24,12/27/24,1/10/25,2/6/25,churned
572,840,Standard,12,7/21/24,,8/4/24,trial_expired
573,842,Pro,24,10/28/24,,11/11/24,trial_expired
574,843,Standard,12,7/24/24,8/7/24,8/22/24,churned
575,844,Standard,12,6/14/24,,6/28/24,trial_expired
576,847,Pro,24,6/7/24,,6/21/24,trial_expired
577,849,Pro,24,3/6/24,,3/20/24,trial_expired
578,850,Pro,24,12/18/24,,1/1/25,trial_expired
579,851,Standard,12,3/15/24,,3/29/24,trial_expired
580,852,Standard,12,3/25/24,4/8/24,,active
581,853,Standard,12,11/17/24,,12/1/24,trial_expired
582,854,Standard,12,12/3/24,,12/17/24,trial_expired
583,855,Pro,24,3/29/24,,4/12/24,trial_expired
584,857,Standard,12,10/5/24,,10/19/24,trial_expired
585,858,Standard,12,11/24/24,,12/8/24,trial_expired
586,859,Standard,12,6/4/24,,6/18/24,trial_expired
587,860,Standard,12,7/24/24,8/7/24,9/1/24,churned
588,861,Standard,12,10/9/24,,10/23/24,trial_expired
589,862,Standard,12,10/5/24,10/19/24,,active
590,864,Standard,12,8/12/24,,8/26/24,trial_expired
591,865,Standard,12,2/14/24,2/28/24,3/19/24,churned
592,868,Standard,12,10/28/24,,11/11/24,trial_expired
593,869,Pro,24,2/13/24,,2/27/24,trial_expired
594,871,Standard,12,10/9/24,10/23/24,,active
595,872,Standard,12,1/12/24,,1/26/24,trial_expired
596,874,Standard,12,6/1/24,,6/15/24,trial_expired
597,875,Pro,24,10/2/24,,10/16/24,trial_expired
598,877,Standard,12,6/7/24,,6/21/24,trial_expired
599,879,Pro,24,8/23/24,,9/6/24,trial_expired
600,880,Standard,12,8/16/24,,8/30/24,trial_expired
601,882,Pro,24,8/21/24,9/4/24,9/19/24,churned
602,884,Standard,12,7/6/24,,7/20/24,trial_expired
603,885,Standard,12,3/25/24,4/8/24,4/23/24,churned
604,886,Standard,12,6/1/24,6/15/24,,active
605,887,Pro,24,6/8/24,,6/22/24,trial_expired
606,888,Standard,12,2/27/24,,3/12/24,trial_expired
607,890,Standard,12,9/18/24,,10/2/24,trial_expired
608,891,Pro,24,5/20/24,6/3/24,,active
609,892,Standard,12,12/17/24,12/31/24,1/18/25,churned
610,893,Standard,12,4/12/24,,4/26/24,trial_expired
611,894,Pro,24,2/12/24,,2/26/24,trial_expired
612,896,Standard,12,11/24/24,,12/8/24,trial_expired
613,897,Pro,24,4/25/24,,5/9/24,trial_expired
614,898,Standard,12,3/27/24,,4/10/24,trial_expired
615,899,Standard,12,3/19/24,,4/2/24,trial_expired
616,900,Standard,12,7/24/24,,8/7/24,trial_expired
617,901,Standard,12,7/4/24,7/18/24,8/5/24,churned
618,905,Pro,24,12/20/24,,1/3/25,trial_expired
619,907,Standard,12,7/14/24,7/28/24,,active
620,908,Pro,24,2/17/24,,3/2/24,trial_expired
621,909,Standard,12,4/14/24,,4/28/24,trial_expired
622,910,Standard,12,4/30/24,,5/14/24,trial_expired
623,911,Standard,12,10/16/24,10/30/24,11/28/24,churned
624,914,Standard,12,12/26/24,,1/9/25,trial_expired
625,915,Pro,24,12/27/24,,1/10/25,trial_expired
626,916,Standard,12,12/18/24,,1/1/25,trial_expired
627,917,Pro,24,2/1/24,,2/15/24,trial_expired
628,919,Standard,12,5/4/24,,5/18/24,trial_expired
629,920,Standard,12,8/6/24,,8/20/24,trial_expired
630,921,Standard,12,2/13/24,2/27/24,,active
631,922,Pro,24,11/11/24,11/25/24,12/17/24,churned
632,923,Standard,12,8/26/24,9/9/24,10/6/24,churned
633,924,Pro,24,8/2/24,,8/16/24,trial_expired
634,925,Pro,24,3/11/24,,3/25/24,trial_expired
635,926,Pro,24,4/16/24,4/30/24,,active
636,928,Standard,12,11/13/24,11/27/24,,active
637,929,Standard,12,8/16/24,,8/30/24,trial_expired
638,933,Standard,12,6/13/24,,6/27/24,trial_expired
639,934,Standard,12,10/16/24,,10/30/24,trial_expired
640,935,Pro,24,10/20/24,11/3/24,,active
641,937,Pro,24,12/14/24,12/28/24,1/23/25,churned
642,939,Pro,24,11/28/24,12/12/24,,active
643,940,Standard,12,2/13/24,,2/27/24,trial_expired
644,942,Standard,12,11/12/24,,11/26/24,trial_expired
645,946,Standard,12,4/12/24,4/26/24,,active
646,947,Standard,12,9/28/24,10/12/24,11/10/24,churned
647,948,Standard,12,11/14/24,,11/28/24,trial_expired
648,949,Standard,12,11/20/24,,12/4/24,trial_expired
649,950,Standard,12,5/19/24,,6/2/24,trial_expired
650,951,Standard,12,7/29/24,,8/12/24,trial_expired
651,952,Standard,12,4/13/24,,4/27/24,trial_expired
652,954,Standard,12,3/8/24,3/22/24,4/19/24,churned
653,955,Pro,24,12/12/24,,12/26/24,trial_expired
654,960,Standard,12,7/29/24,8/12/24,8/27/24,churned
655,962,Standard,12,6/24/24,,7/8/24,trial_expired
656,967,Standard,12,12/18/24,1/1/25,,active
657,968,Pro,24,3/11/24,,3/25/24,trial_expired
658,970,Pro,24,3/28/24,,4/11/24,trial_expired
659,971,Pro,24,4/16/24,4/30/24,5/27/24,churned
660,972,Standard,12,1/13/24,,1/27/24,trial_expired
661,973,Standard,12,2/21/24,,3/6/24,trial_expired
662,974,Standard,12,12/6/24,,12/20/24,trial_expired
663,975,Standard,12,5/11/24,,5/25/24,trial_expired
664,976,Standard,12,8/24/24,9/7/24,,active
665,978,Standard,12,6/10/24,,6/24/24,trial_expired
666,979,Standard,12,7/29/24,,8/12/24,trial_expired
667,980,Standard,12,3/19/24,,4/2/24,trial_expired
668,982,Standard,12,11/4/24,,11/18/24,trial_expired
669,983,Pro,24,10/8/24,,10/22/24,trial_expired
670,984,Pro,24,7/7/24,7/21/24,8/15/24,churned
671,985,Pro,24,3/7/24,3/21/24,,active
672,986,Standard,12,12/5/24,,12/19/24,trial_expired
673,987,Standard,12,5/20/24,,6/3/24,trial_expired
674,988,Pro,24,1/23/24,,2/6/24,trial_expired
675,989,Standard,12,5/20/24,,6/3/24,trial_expired
676,990,Standard,12,10/27/24,11/10/24,12/5/24,churned
677,994,Pro,24,3/30/24,,4/13/24,trial_expired
678,1002,Pro,24,7/2/24,7/16/24,,active
679,1003,Standard,12,2/26/24,3/11/24,,active
680,1005,Standard,12,9/2/24,9/16/24,,active
681,1006,Standard,12,6/9/24,6/23/24,,active
682,1007,Standard,12,12/6/24,12/20/24,,active
683,1008,Standard,12,5/12/24,,5/26/24,trial_expired
684,1010,Standard,12,7/3/24,,7/17/24,trial_expired
685,1011,Standard,12,9/12/24,,9/26/24,trial_expired
686,1012,Standard,12,8/21/24,9/4/24,,active
687,1015,Pro,24,5/20/24,6/3/24,6/24/24,churned
688,1017,Standard,12,9/16/24,,9/30/24,trial_expired
689,1018,Standard,12,11/11/24,,11/25/24,trial_expired
690,1019,Standard,12,1/19/24,,2/2/24,trial_expired
691,1021,Standard,12,11/26/24,,12/10/24,trial_expired
692,1022,Standard,12,10/10/24,,10/24/24,trial_expired
693,1024,Standard,12,7/29/24,,8/12/24,trial_expired
694,1026,Standard,12,5/3/24,5/17/24,6/12/24,churned
695,1027,Standard,12,12/16/24,,12/30/24,trial_expired
696,1028,Standard,12,5/28/24,6/11/24,6/30/24,churned
697,1029,Standard,12,10/8/24,,10/22/24,trial_expired
698,1036,Pro,24,9/8/24,9/22/24,10/16/24,churned
699,1037,Standard,12,5/19/24,,6/2/24,trial_expired
700,1038,Pro,24,6/14/24,,6/28/24,trial_expired
701,1039,Standard,12,6/24/24,7/8/24,,active
702,1042,Standard,12,9/13/24,,9/27/24,trial_expired
703,1043,Standard,12,9/11/24,,9/25/24,trial_expired
704,1044,Pro,24,9/13/24,,9/27/24,trial_expired
705,1046,Standard,12,5/14/24,,5/28/24,trial_expired
706,1048,Standard,12,10/20/24,,11/3/24,trial_expired
707,1049,Pro,24,11/18/24,,12/2/24,trial_expired
708,1050,Pro,24,4/14/24,,4/28/24,trial_expired
709,1051,Standard,12,9/13/24,,9/27/24,trial_expired
710,1052,Standard,12,2/26/24,3/11/24,,active
711,1053,Pro,24,4/24/24,5/8/24,,active
712,1056,Pro,24,9/17/24,,10/1/24,trial_expired
713,1058,Standard,12,3/26/24,,4/9/24,trial_expired
714,1059,Standard,12,7/31/24,8/14/24,,active
715,1060,Pro,24,9/24/24,,10/8/24,trial_expired
716,1061,Pro,24,12/18/24,,1/1/25,trial_expired
717,1062,Standard,12,8/26/24,9/9/24,9/26/24,churned
718,1063,Pro,24,4/17/24,,5/1/24,trial_expired
719,1064,Standard,12,8/30/24,,9/13/24,trial_expired
720,1066,Pro,24,12/23/24,,1/6/25,trial_expired
721,1067,Standard,12,6/9/24,,6/23/24,trial_expired
722,1068,Standard,12,9/20/24,,10/4/24,trial_expired
723,1070,Pro,24,6/11/24,6/25/24,7/12/24,churned
724,1072,Pro,24,8/24/24,,9/7/24,trial_expired
725,1073,Standard,12,6/28/24,,7/12/24,trial_expired
726,1078,Pro,24,7/13/24,,7/27/24,trial_expired
727,1079,Standard,12,9/1/24,9/15/24,10/4/24,churned
728,1080,Pro,24,5/17/24,,5/31/24,trial_expired
729,1081,Standard,12,4/13/24,4/27/24,,active
730,1082,Standard,12,12/5/24,,12/19/24,trial_expired
731,1083,Standard,12,12/8/24,,12/22/24,trial_expired
732,1084,Standard,12,11/11/24,,11/25/24,trial_expired
733,1086,Pro,24,10/11/24,,10/25/24,trial_expired
734,1087,Pro,24,10/16/24,,10/30/24,trial_expired
735,1088,Pro,24,10/15/24,,10/29/24,trial_expired
736,1089,Standard,12,7/10/24,,7/24/24,trial_expired
737,1090,Standard,12,7/2/24,,7/16/24,trial_expired
738,1091,Standard,12,4/11/24,,4/25/24,trial_expired
739,1092,Standard,12,9/5/24,9/19/24,10/8/24,churned
740,1093,Pro,24,4/30/24,,5/14/24,trial_expired
741,1095,Standard,12,8/17/24,8/31/24,9/15/24,churned
742,1096,Standard,12,6/14/24,,6/28/24,trial_expired
743,1097,Standard,12,4/3/24,,4/17/24,trial_expired
744,1098,Standard,12,11/2/24,,11/16/24,trial_expired
745,1100,Pro,24,3/13/24,,3/27/24,trial_expired
746,1101,Standard,12,1/6/24,,1/20/24,trial_expired
747,1104,Standard,12,11/10/24,,11/24/24,trial_expired
748,1105,Standard,12,2/29/24,3/14/24,,active
749,1109,Standard,12,12/30/24,,1/13/25,trial_expired
750,1111,Standard,12,3/6/24,,3/20/24,trial_expired
751,1112,Standard,12,6/18/24,7/2/24,7/29/24,churned
752,1115,Standard,12,12/25/24,,1/8/25,trial_expired
753,1117,Standard,12,2/29/24,,3/14/24,trial_expired
754,1119,Standard,12,4/22/24,5/6/24,,active
755,1120,Standard,12,11/26/24,,12/10/24,trial_expired
756,1121,Pro,24,9/12/24,9/26/24,,active
757,1122,Standard,12,2/17/24,,3/2/24,trial_expired
758,1123,Standard,12,11/9/24,,11/23/24,trial_expired
759,1124,Standard,12,3/14/24,,3/28/24,trial_expired
760,1125,Standard,12,6/20/24,,7/4/24,trial_expired
761,1126,Standard,12,8/6/24,8/20/24,,active
762,1127,Standard,12,7/18/24,,8/1/24,trial_expired
763,1128,Standard,12,9/19/24,,10/3/24,trial_expired
764,1131,Standard,12,12/31/24,,1/14/25,trial_expired
765,1132,Standard,12,7/24/24,8/7/24,8/23/24,churned
766,1133,Standard,12,2/11/24,,2/25/24,trial_expired
767,1134,Standard,12,10/3/24,10/17/24,11/4/24,churned
768,1135,Standard,12,12/24/24,,1/7/25,trial_expired
769,1136,Pro,24,5/10/24,,5/24/24,trial_expired
770,1138,Standard,12,6/21/24,,7/5/24,trial_expired
771,1139,Pro,24,1/25/24,,2/8/24,trial_expired
772,1140,Pro,24,9/14/24,,9/28/24,trial_expired
773,1142,Standard,12,10/25/24,,11/8/24,trial_expired
774,1145,Pro,24,6/18/24,,7/2/24,trial_expired
775,1146,Pro,24,5/13/24,,5/27/24,trial_expired
776,1150,Standard,12,11/28/24,12/12/24,,active
777,1151,Standard,12,3/2/24,,3/16/24,trial_expired
778,1152,Standard,12,11/23/24,,12/7/24,trial_expired
779,1153,Pro,24,2/12/24,,2/26/24,trial_expired
780,1154,Standard,12,3/6/24,,3/20/24,trial_expired
781,1155,Standard,12,7/29/24,,8/12/24,trial_expired
782,1156,Standard,12,1/31/24,,2/14/24,trial_expired
783,1157,Standard,12,1/25/24,,2/8/24,trial_expired
784,1158,Standard,12,1/2/24,1/16/24,,active
785,1159,Pro,24,6/25/24,,7/9/24,trial_expired
786,1160,Pro,24,10/21/24,,11/4/24,trial_expired
787,1162,Standard,12,9/9/24,9/23/24,,active
788,1163,Standard,12,11/6/24,11/20/24,,active
789,1164,Standard,12,3/13/24,,3/27/24,trial_expired
790,1166,Standard,12,11/17/24,12/1/24,12/19/24,churned
791,1167,Standard,12,11/6/24,,11/20/24,trial_expired
792,1168,Pro,24,8/1/24,8/15/24,9/13/24,churned
793,1169,Standard,12,11/5/24,11/19/24,12/11/24,churned
794,1171,Standard,12,6/7/24,,6/21/24,trial_expired
795,1172,Standard,12,10/7/24,,10/21/24,trial_expired
796,1173,Standard,12,4/16/24,,4/30/24,trial_expired
797,1178,Standard,12,5/29/24,,6/12/24,trial_expired
798,1181,Pro,24,10/12/24,,10/26/24,trial_expired
799,1182,Standard,12,2/22/24,,3/7/24,trial_expired
800,1183,Pro,24,2/8/24,,2/22/24,trial_expired
801,1184,Standard,12,3/14/24,3/28/24,,active
802,1185,Standard,12,3/16/24,,3/30/24,trial_expired
803,1186,Standard,12,11/6/24,,11/20/24,trial_expired
804,1188,Pro,24,12/29/24,,1/12/25,trial_expired
805,1190,Pro,24,9/10/24,9/24/24,10/16/24,churned
806,1191,Pro,24,6/29/24,,7/13/24,trial_expired
807,1192,Standard,12,6/9/24,6/23/24,,active
808,1194,Standard,12,12/23/24,,1/6/25,trial_expired
809,1196,Pro,24,3/21/24,,4/4/24,trial_expired
810,1197,Pro,24,4/4/24,,4/18/24,trial_expired
811,1198,Pro,24,9/9/24,,9/23/24,trial_expired
812,1199,Standard,12,4/29/24,,5/13/24,trial_expired
813,1200,Standard,12,10/8/24,,10/22/24,trial_expired
814,1201,Standard,12,8/9/24,,8/23/24,trial_expired
815,1202,Standard,12,8/5/24,,8/19/24,trial_expired
816,1203,Pro,24,11/6/24,,11/20/24,trial_expired
817,1204,Standard,12,9/28/24,,10/12/24,trial_expired
818,1207,Standard,12,8/22/24,,9/5/24,trial_expired
819,1209,Standard,12,4/17/24,5/1/24,,active
820,1210,Pro,24,6/17/24,7/1/24,,active
821,1211,Standard,12,10/15/24,10/29/24,,active
822,1212,Standard,12,11/5/24,,11/19/24,trial_expired
823,1213,Standard,12,8/7/24,8/21/24,,active
824,1214,Pro,24,6/4/24,,6/18/24,trial_expired
825,1215,Standard,12,4/23/24,5/7/24,5/28/24,churned
826,1216,Standard,12,7/26/24,8/9/24,9/5/24,churned
827,1217,Standard,12,5/8/24,,5/22/24,trial_expired
828,1218,Standard,12,8/10/24,8/24/24,,active
829,1221,Pro,24,1/3/24,,1/17/24,trial_expired
830,1222,Standard,12,3/30/24,,4/13/24,trial_expired
831,1224,Standard,12,9/6/24,,9/20/24,trial_expired
832,1225,Standard,12,3/15/24,3/29/24,4/26/24,churned
833,1226,Standard,12,11/28/24,,12/12/24,trial_expired
834,1229,Standard,12,12/11/24,12/25/24,1/23/25,churned
835,1230,Standard,12,1/26/24,2/9/24,,active
836,1231,Standard,12,3/31/24,,4/14/24,trial_expired
837,1232,Standard,12,8/16/24,,8/30/24,trial_expired
838,1233,Standard,12,3/22/24,,4/5/24,trial_expired
839,1234,Pro,24,9/18/24,,10/2/24,trial_expired
840,1235,Pro,24,4/1/24,,4/15/24,trial_expired
841,1236,Standard,12,2/12/24,,2/26/24,trial_expired
842,1237,Standard,12,3/28/24,,4/11/24,trial_expired
843,1238,Standard,12,6/19/24,7/3/24,,active
844,1239,Standard,12,3/16/24,,3/30/24,trial_expired
845,1240,Pro,24,2/29/24,,3/14/24,trial_expired
846,1241,Standard,12,11/18/24,12/2/24,,active
847,1242,Standard,12,5/12/24,5/26/24,,active
848,1243,Pro,24,5/28/24,6/11/24,,active
849,1244,Standard,12,1/26/24,2/9/24,,active
850,1245,Standard,12,5/24/24,,6/7/24,trial_expired
851,1247,Standard,12,8/26/24,,9/9/24,trial_expired
852,1248,Standard,12,3/27/24,4/10/24,4/30/24,churned
853,1249,Pro,24,11/25/24,12/9/24,1/7/25,churned
854,1250,Standard,12,12/8/24,,12/22/24,trial_expired
855,1252,Standard,12,2/16/24,,3/1/24,trial_expired
856,1253,Pro,24,2/20/24,,3/5/24,trial_expired
857,1255,Pro,24,2/22/24,,3/7/24,trial_expired
858,1256,Standard,12,11/14/24,,11/28/24,trial_expired
859,1257,Standard,12,10/13/24,10/27/24,,active
860,1258,Pro,24,11/3/24,11/17/24,,active
861,1260,Standard,12,12/31/24,,1/14/25,trial_expired
862,1262,Standard,12,6/11/24,,6/25/24,trial_expired
863,1264,Pro,24,12/14/24,12/28/24,1/15/25,churned
864,1267,Pro,24,3/12/24,3/26/24,,active
865,1268,Standard,12,12/25/24,,1/8/25,trial_expired
866,1269,Standard,12,7/18/24,,8/1/24,trial_expired
867,1271,Standard,12,12/21/24,1/4/25,,active
868,1272,Pro,24,6/3/24,,6/17/24,trial_expired
869,1273,Standard,12,6/8/24,,6/22/24,trial_expired
870,1275,Standard,12,2/24/24,,3/9/24,trial_expired
871,1277,Standard,12,3/21/24,,4/4/24,trial_expired
872,1278,Pro,24,2/14/24,,2/28/24,trial_expired
873,1280,Pro,24,8/19/24,,9/2/24,trial_expired
874,1281,Pro,24,5/25/24,,6/8/24,trial_expired
875,1282,Standard,12,6/15/24,,6/29/24,trial_expired
876,1283,Standard,12,6/21/24,7/5/24,,active
877,1285,Standard,12,12/9/24,12/23/24,,active
878,1287,Pro,24,6/7/24,,6/21/24,trial_expired
879,1288,Standard,12,5/16/24,,5/30/24,trial_expired
880,1289,Pro,24,6/29/24,7/13/24,8/3/24,churned
881,1290,Standard,12,8/9/24,,8/23/24,trial_expired
882,1291,Pro,24,7/4/24,,7/18/24,trial_expired
883,1292,Standard,12,9/10/24,,9/24/24,trial_expired
884,1293,Pro,24,8/7/24,8/21/24,,active
885,1295,Standard,12,5/20/24,,6/3/24,trial_expired
886,1296,Standard,12,6/1/24,,6/15/24,trial_expired
887,1298,Standard,12,3/12/24,,3/26/24,trial_expired
888,1300,Pro,24,6/5/24,,6/19/24,trial_expired
889,1301,Pro,24,3/31/24,,4/14/24,trial_expired
890,1302,Pro,24,8/8/24,,8/22/24,trial_expired
891,1303,Standard,12,10/12/24,,10/26/24,trial_expired
892,1304,Pro,24,4/17/24,5/1/24,,active
893,1306,Pro,24,12/8/24,12/22/24,1/11/25,churned
894,1307,Pro,24,8/22/24,9/5/24,,active
895,1308,Pro,24,9/13/24,,9/27/24,trial_expired
896,1311,Pro,24,6/7/24,6/21/24,,active
897,1312,Standard,12,12/7/24,,12/21/24,trial_expired
898,1314,Standard,12,1/3/24,,1/17/24,trial_expired
899,1315,Standard,12,1/18/24,,2/1/24,trial_expired
900,1316,Pro,24,9/17/24,10/1/24,10/19/24,churned
901,1320,Standard,12,11/13/24,11/27/24,12/24/24,churned
902,1321,Standard,12,7/17/24,7/31/24,,active
903,1322,Standard,12,7/3/24,,7/17/24,trial_expired
904,1323,Pro,24,1/3/24,,1/17/24,trial_expired
905,1324,Standard,12,10/23/24,,11/6/24,trial_expired
906,1325,Standard,12,5/15/24,,5/29/24,trial_expired
907,1327,Standard,12,6/1/24,,6/15/24,trial_expired
908,1329,Standard,12,4/22/24,,5/6/24,trial_expired
909,1330,Pro,24,3/9/24,,3/23/24,trial_expired
910,1331,Standard,12,10/19/24,,11/2/24,trial_expired
