user_id,variant,signup_date,device,country,acquisition_channel,pre_engagement_7d,trial_started,converted,retained,plan,revenue
383,B,2024-10-21,mobile,IN,Paid Search,14,1,0,0,Pro,0
384,A,2024-07-09,desktop,CA,Email,12,0,0,0,NULL,0
385,B,2024-05-31,mobile,NULL,Paid Search,6,1,1,0,Standard,12.00
386,A,2024-12-26,mobile,US,Organic,10,1,1,1,Standard,12.00
387,B,2024-09-30,mobile,IN,Organic,8,0,0,0,NULL,0
388,B,2024-12-15,desktop,US,Referral,7,1,0,0,Standard,0
389,B,2024-02-20,desktop,BR,Paid Search,8,0,0,0,NULL,0
390,B,2024-11-13,mobile,BR,Social,10,1,0,0,Standard,0
391,A,2024-09-02,mobile,IN,Organic,12,1,0,0,Standard,0
392,A,2024-02-21,desktop,US,Paid Search,5,1,0,0,Standard,0
393,A,2024-08-16,mobile,UK,Paid Search,9,1,0,0,Pro,0
394,B,2024-09-19,desktop,BR,Organic,9,0,0,0,NULL,0
395,B,2024-01-06,mobile,DE,Organic,5,0,0,0,NULL,0
396,B,2024-06-29,mobile,US,Paid Search,9,1,1,1,Pro,144.00
397,B,2024-11-05,mobile,UK,Organic,10,0,0,0,NULL,0
398,B,2024-05-01,desktop,US,Organic,11,1,1,1,Standard,96.00
399,A,2024-07-01,mobile,UK,Email,12,1,0,0,Standard,0
400,A,2024-06-25,mobile,US,Social,11,1,1,1,Pro,144.00
401,A,2024-05-03,mobile,CA,Paid Search,7,1,0,0,Standard,0
402,A,2024-12-05,mobile,UK,Organic,7,1,0,0,Standard,0
403,A,2024-10-21,desktop,US,Paid Search,7,1,0,0,Standard,0
404,B,2024-02-16,desktop,IN,Organic,1,0,0,0,NULL,0
405,A,2024-12-30,mobile,IN,Organic,13,0,0,0,NULL,0
406,A,2024-11-22,mobile,NULL,Email,9,1,1,1,Standard,12.00
407,B,2024-04-26,desktop,IN,Organic,10,0,0,0,NULL,0
408,B,2024-11-08,mobile,US,Social,11,1,0,0,Pro,0
409,B,2024-02-15,mobile,CA,Referral,10,1,0,0,Standard,0
410,A,2024-12-30,mobile,DE,Organic,16,1,0,0,Standard,0
411,A,2024-09-12,mobile,IN,Paid Search,11,1,0,0,Standard,0
412,A,2024-09-07,mobile,DE,Paid Search,12,1,0,0,Standard,0
413,A,2024-02-08,mobile,US,Social,13,1,0,0,Standard,0
414,B,2024-11-28,mobile,US,Social,3,1,0,0,Standard,0
415,A,2024-01-13,mobile,DE,Organic,1,1,0,0,Pro,0
416,B,2024-04-09,mobile,IN,Organic,12,1,1,0,Standard,12.00
417,A,2024-03-01,desktop,BR,Organic,11,1,0,0,Standard,0
418,B,2024-10-20,mobile,BR,Organic,15,1,0,0,Standard,0
419,B,2024-03-23,desktop,IN,Social,9,1,0,0,Standard,0
420,A,2024-12-02,mobile,CA,Paid Search,9,1,1,0,Standard,12.00
421,A,2024-09-09,mobile,CA,Organic,11,1,1,0,Standard,12.00
422,B,2024-01-16,desktop,US,Referral,7,1,1,1,Standard,144.00
423,B,2024-01-03,desktop,IN,Organic,5,1,1,0,Pro,24.00
424,A,2024-01-23,mobile,DE,Paid Search,6,1,0,0,Standard,0
425,B,2024-08-22,mobile,IN,Organic,12,0,0,0,NULL,0
426,B,2024-10-28,mobile,US,Referral,9,0,0,0,NULL,0
427,A,2024-04-09,mobile,US,Email,11,1,0,0,Pro,0
428,A,2024-11-12,desktop,IN,Social,6,1,1,1,Standard,24.00
429,A,2024-01-25,mobile,IN,Organic,8,0,0,0,NULL,0
430,B,2024-10-28,mobile,IN,Social,6,0,0,0,NULL,0
431,B,2024-12-08,desktop,CA,Organic,14,1,1,1,Standard,12.00
432,A,2024-10-18,mobile,BR,Organic,11,1,0,0,Pro,0
433,A,2024-09-23,mobile,US,Paid Search,13,1,1,0,Standard,12.00
434,B,2024-11-09,mobile,CA,Organic,7,1,0,0,Standard,0
435,B,2024-01-18,mobile,UK,Organic,5,0,0,0,NULL,0
436,A,2024-03-25,mobile,DE,Email,7,1,0,0,Pro,0
437,B,2024-02-22,mobile,IN,Referral,9,1,0,0,Standard,0
438,A,2024-07-18,mobile,IN,Email,8,0,0,0,NULL,0
439,B,2024-10-09,mobile,US,Paid Search,10,1,1,0,Standard,12.00
440,B,2024-08-31,mobile,UK,Paid Search,16,1,1,0,Standard,12.00
441,B,2024-11-13,desktop,US,Email,20,0,0,0,NULL,0
442,B,2024-03-06,mobile,IN,Organic,12,0,0,0,NULL,0
443,A,2024-10-06,mobile,IN,Organic,8,1,1,0,Standard,12.00
444,B,2024-03-21,mobile,DE,Paid Search,7,1,1,1,Standard,120.00
445,A,2024-04-21,desktop,UK,Social,5,0,0,0,NULL,0
446,A,2024-09-27,desktop,IN,Paid Search,7,1,0,0,Pro,0
447,B,2024-12-24,desktop,US,Email,6,1,0,0,Standard,0
448,A,2024-08-24,mobile,US,Paid Search,8,1,0,0,Pro,0
449,A,2024-01-24,mobile,US,Paid Search,10,1,1,0,Standard,12.00
450,A,2024-08-26,mobile,US,Social,7,1,0,0,Standard,0
451,B,2024-01-19,desktop,US,Organic,4,0,0,0,NULL,0
452,A,2024-11-24,mobile,BR,Paid Search,11,0,0,0,NULL,0
453,B,2024-09-27,desktop,US,Referral,17,1,0,0,Pro,0
454,B,2024-03-13,desktop,CA,Paid Search,8,1,0,0,Standard,0
455,A,2024-02-09,desktop,UK,Organic,5,1,0,0,Standard,0
456,B,2024-03-18,mobile,US,Paid Search,4,0,0,0,NULL,0
457,A,2024-12-24,mobile,US,Organic,7,0,0,0,NULL,0
458,B,2024-07-01,desktop,US,Paid Search,8,1,0,0,Standard,0
459,A,2024-10-22,desktop,US,Social,11,1,1,0,Standard,12.00
460,A,2024-09-02,desktop,DE,Social,10,1,0,0,Standard,0
461,B,2024-08-11,desktop,BR,Organic,15,1,0,0,Standard,0
462,A,2024-03-02,desktop,BR,Organic,13,1,0,0,Standard,0
463,A,2024-12-13,mobile,US,Organic,7,0,0,0,NULL,0
464,A,2024-05-03,mobile,US,Referral,10,1,0,0,Standard,0
465,B,2024-08-13,mobile,CA,Organic,10,1,0,0,Standard,0
466,B,2024-09-24,mobile,US,Referral,7,1,1,1,Standard,36.00
467,B,2024-09-06,desktop,US,Paid Search,15,1,1,1,Pro,96.00
468,A,2024-12-12,mobile,IN,Organic,12,0,0,0,NULL,0
469,A,2024-03-03,mobile,US,Paid Search,9,1,1,0,Standard,12.00
470,A,2024-07-19,desktop,US,Email,11,0,0,0,NULL,0
471,A,2024-06-11,mobile,IN,Organic,12,1,1,0,Standard,12.00
472,B,2024-07-07,mobile,UK,Referral,12,0,0,0,NULL,0
473,A,2024-02-20,desktop,UK,Organic,4,0,0,0,NULL,0
474,A,2024-02-26,mobile,NULL,Paid Search,5,0,0,0,NULL,0
475,A,2024-04-24,mobile,US,Paid Search,6,1,0,0,Standard,0
476,A,2024-05-04,mobile,US,Paid Search,5,0,0,0,NULL,0
477,B,2024-06-20,mobile,US,Referral,12,1,1,0,Pro,24.00
478,B,2024-08-24,mobile,CA,Referral,9,1,0,0,Standard,0
479,B,2024-09-02,mobile,US,Paid Search,16,1,0,0,Standard,0
480,B,2024-06-14,desktop,US,Organic,8,0,0,0,NULL,0
481,B,2024-06-13,desktop,CA,Organic,11,1,0,0,Pro,0
482,A,2024-03-31,mobile,NULL,Organic,9,1,0,0,Pro,0
483,A,2024-08-16,mobile,IN,Organic,6,1,1,1,Standard,60.00
484,A,2024-05-09,mobile,US,Social,15,1,0,0,Standard,0
485,A,2024-01-16,mobile,US,Organic,16,0,0,0,NULL,0
486,A,2024-06-16,desktop,US,Organic,8,0,0,0,NULL,0
487,B,2024-07-07,desktop,BR,Social,12,0,0,0,NULL,0
488,A,2024-04-03,mobile,IN,Social,8,1,0,0,Standard,0
489,A,2024-08-11,desktop,US,Organic,4,1,0,0,Standard,0
490,B,2024-08-08,desktop,CA,Paid Search,6,0,0,0,NULL,0
491,B,2024-09-25,mobile,BR,Paid Search,13,0,0,0,NULL,0
492,B,2024-09-06,mobile,US,Organic,10,0,0,0,NULL,0
493,B,2024-09-08,mobile,IN,Social,5,1,1,0,Standard,12.00
494,A,2024-05-09,mobile,IN,Referral,8,1,0,0,Standard,0
495,B,2024-10-23,desktop,UK,Organic,5,1,1,1,Standard,24.00
496,B,2024-08-02,mobile,US,Paid Search,14,1,0,0,Pro,0
497,A,2024-06-21,mobile,US,Referral,12,1,1,1,Standard,72.00
498,A,2024-08-29,desktop,IN,Organic,9,0,0,0,NULL,0
499,A,2024-05-26,mobile,IN,Social,3,0,0,0,NULL,0
500,B,2024-07-21,mobile,UK,Referral,12,1,0,0,Standard,0
501,B,2024-10-06,mobile,UK,Paid Search,8,1,0,0,Standard,0
502,B,2024-11-24,desktop,DE,Social,10,1,1,1,Pro,24.00
503,A,2024-12-05,desktop,CA,Organic,9,1,0,0,Pro,0
504,B,2024-07-17,mobile,BR,Organic,7,0,0,0,NULL,0
505,A,2024-07-23,desktop,IN,Organic,10,0,0,0,NULL,0
506,A,2024-10-27,mobile,CA,Social,6,1,0,0,Standard,0
507,A,2024-05-08,mobile,DE,Paid Search,10,1,0,0,Standard,0
508,B,2024-11-08,mobile,IN,Paid Search,3,1,1,0,Standard,12.00
509,B,2024-07-14,mobile,US,Paid Search,10,0,0,0,NULL,0
510,B,2024-02-19,mobile,DE,Social,6,1,0,0,Standard,0
511,A,2024-01-31,desktop,US,Social,15,1,1,1,Standard,132.00
512,B,2024-11-10,desktop,NULL,Paid Search,4,0,0,0,NULL,0
513,A,2024-01-24,mobile,CA,Paid Search,10,1,0,0,Pro,0
514,B,2024-04-25,mobile,US,Paid Search,7,1,0,0,Standard,0
515,B,2024-05-15,mobile,US,Referral,7,1,0,0,Standard,0
516,B,2024-03-13,desktop,DE,Organic,15,1,1,1,Standard,120.00
517,A,2024-05-08,desktop,US,Social,5,0,0,0,NULL,0
518,A,2024-10-08,desktop,IN,Social,8,0,0,0,NULL,0
519,B,2024-01-07,mobile,US,Social,9,1,0,0,Standard,0
520,B,2024-11-05,mobile,US,Organic,9,1,0,0,Standard,0
521,A,2024-11-15,mobile,CA,Social,5,1,1,0,Standard,12.00
522,B,2024-05-30,desktop,DE,Organic,7,1,0,0,Standard,0
523,A,2024-03-05,mobile,IN,Social,5,1,0,0,Pro,0
524,B,2024-08-21,mobile,IN,Organic,4,1,0,0,Standard,0
525,B,2024-02-20,desktop,UK,Email,8,0,0,0,NULL,0
526,A,2024-05-27,desktop,US,Organic,9,1,0,0,Standard,0
527,B,2024-12-17,mobile,CA,Referral,4,1,0,0,Standard,0
528,A,2024-12-29,desktop,BR,Referral,7,1,0,0,Standard,0
529,B,2024-10-18,desktop,US,Email,6,1,0,0,Standard,0
530,A,2024-05-07,desktop,US,Paid Search,13,0,0,0,NULL,0
531,B,2024-09-19,desktop,US,Referral,9,1,0,0,Standard,0
532,B,2024-09-26,mobile,US,Paid Search,11,0,0,0,NULL,0
533,B,2024-06-05,mobile,IN,Social,8,1,1,1,Pro,168.00
534,A,2024-09-04,mobile,US,Social,16,1,0,0,Standard,0
535,B,2024-01-05,mobile,US,Referral,6,0,0,0,NULL,0
536,A,2024-03-28,mobile,US,Organic,9,1,0,0,Standard,0
537,B,2024-07-25,desktop,UK,Referral,17,1,0,0,Standard,0
538,B,2024-03-10,mobile,US,Organic,8,1,0,0,Standard,0
539,B,2024-03-10,mobile,IN,Organic,10,0,0,0,NULL,0
540,B,2024-11-08,mobile,CA,Social,7,0,0,0,NULL,0
541,B,2024-12-27,mobile,US,Organic,7,1,1,0,Standard,12.00
542,B,2024-08-05,desktop,US,Paid Search,7,1,0,0,Standard,0
543,A,2024-11-09,desktop,IN,Referral,9,0,0,0,NULL,0
544,A,2024-12-27,mobile,US,Paid Search,9,1,0,0,Standard,0
545,B,2024-02-29,mobile,BR,Social,13,1,0,0,Standard,0
546,A,2024-06-27,mobile,US,Organic,8,1,1,1,Standard,72.00
547,A,2024-06-06,desktop,US,Referral,7,0,0,0,NULL,0
548,B,2024-02-04,mobile,US,Paid Search,10,0,0,0,NULL,0
549,B,2024-10-12,mobile,US,Social,6,1,1,1,Standard,36.00
550,B,2024-06-22,mobile,US,Social,7,0,0,0,NULL,0
551,A,2024-07-05,mobile,IN,Social,19,1,0,0,Standard,0
552,A,2024-03-04,desktop,US,Organic,7,0,0,0,NULL,0
553,B,2024-03-16,mobile,IN,Referral,12,1,0,0,Pro,0
554,B,2024-12-01,desktop,US,Organic,12,1,0,0,Standard,0
555,A,2024-01-20,mobile,US,Paid Search,8,1,0,0,Standard,0
556,A,2024-04-06,mobile,UK,Paid Search,7,1,0,0,Pro,0
557,B,2024-04-30,desktop,US,Organic,14,0,0,0,NULL,0
558,A,2024-07-12,mobile,IN,Social,11,1,0,0,Standard,0
559,B,2024-08-16,mobile,CA,Organic,7,1,1,0,Standard,12.00
560,B,2024-07-14,mobile,DE,Social,10,1,0,0,Standard,0
561,A,2024-02-06,mobile,DE,Referral,13,1,0,0,Standard,0
562,A,2024-04-10,mobile,US,Organic,10,1,0,0,Standard,0
563,B,2024-11-11,mobile,US,Paid Search,10,1,0,0,Pro,0
564,B,2024-09-03,desktop,IN,Organic,7,0,0,0,NULL,0
565,A,2024-09-06,mobile,DE,Organic,11,1,0,0,Pro,0
566,B,2024-09-14,mobile,CA,Paid Search,7,1,0,0,Pro,0
567,B,2024-10-15,mobile,IN,Social,7,1,1,1,Standard,36.00
568,A,2024-01-25,mobile,CA,Email,6,1,0,0,Standard,0
569,B,2024-05-28,desktop,US,Paid Search,11,0,0,0,NULL,0
570,B,2024-07-30,mobile,US,Paid Search,11,1,0,0,Standard,0
571,B,2024-05-17,desktop,DE,Referral,8,1,0,0,Standard,0
572,B,2024-11-11,mobile,BR,Email,14,1,0,0,Pro,0
573,A,2024-07-10,desktop,CA,Email,10,1,1,1,Pro,144.00
574,A,2024-10-17,desktop,US,Email,12,0,0,0,NULL,0
575,A,2024-11-13,desktop,US,Organic,5,0,0,0,NULL,0
576,A,2024-07-18,desktop,US,Email,7,1,0,0,Standard,0
577,A,2024-12-02,mobile,US,Organic,6,1,0,0,Standard,0
578,B,2024-08-16,mobile,US,Paid Search,11,0,0,0,NULL,0
579,B,2024-11-13,desktop,US,Social,17,0,0,0,NULL,0
580,B,2024-05-18,mobile,US,Organic,9,1,0,0,Standard,0
581,A,2024-07-16,mobile,DE,Social,5,1,0,0,Standard,0
582,B,2024-07-27,desktop,US,Referral,11,1,1,1,Standard,60.00
583,A,2024-02-14,mobile,US,Social,15,0,0,0,NULL,0
584,B,2024-06-09,mobile,IN,Organic,11,1,1,1,Standard,84.00
585,A,2024-12-04,mobile,CA,Organic,7,1,1,0,Standard,12.00
586,A,2024-08-31,desktop,IN,Social,12,0,0,0,NULL,0
587,B,2024-03-15,mobile,UK,Organic,9,1,0,0,Standard,0
588,B,2024-05-17,mobile,UK,Paid Search,3,0,0,0,NULL,0
589,B,2024-03-21,mobile,US,Organic,11,1,0,0,Standard,0
590,B,2024-01-11,mobile,CA,Social,11,1,0,0,Standard,0
591,A,2024-12-08,mobile,US,Email,15,1,0,0,Standard,0
592,A,2024-06-27,mobile,UK,Social,6,0,0,0,NULL,0
593,B,2024-05-06,mobile,BR,Social,6,1,0,0,Pro,0
594,B,2024-08-20,mobile,US,Social,6,1,1,1,Standard,48.00
595,A,2024-01-03,desktop,NULL,Paid Search,8,1,0,0,Pro,0
596,B,2024-04-24,mobile,BR,Organic,8,1,0,0,Standard,0
597,A,2024-09-25,mobile,BR,Referral,4,1,0,0,Standard,0
598,A,2024-09-01,mobile,NULL,Email,8,1,0,0,Standard,0
599,A,2024-12-25,mobile,US,Paid Search,8,1,1,1,Standard,12.00
600,A,2024-08-28,desktop,UK,Email,12,1,0,0,Standard,0
601,B,2024-07-08,mobile,IN,Social,8,1,0,0,Standard,0
602,A,2024-10-15,desktop,US,Paid Search,8,1,0,0,Standard,0
603,A,2024-11-30,mobile,CA,Organic,10,1,0,0,Standard,0
604,A,2024-10-01,mobile,US,Paid Search,7,1,0,0,Standard,0
605,A,2024-12-19,desktop,CA,Referral,10,1,1,0,Pro,24.00
606,B,2024-10-21,mobile,UK,Organic,7,1,0,0,Pro,0
607,A,2024-11-18,mobile,US,Social,7,1,0,0,Pro,0
608,B,2024-02-18,desktop,IN,Organic,10,1,0,0,Standard,0
609,A,2024-10-05,desktop,IN,Social,4,0,0,0,NULL,0
610,B,2024-06-24,desktop,IN,Organic,13,1,0,0,Pro,0
611,A,2024-08-04,desktop,IN,Social,12,1,0,0,Standard,0
612,B,2024-09-08,mobile,CA,Social,8,1,1,1,Pro,96.00
613,A,2024-12-21,desktop,IN,Referral,12,1,0,0,Pro,0
614,B,2024-12-25,mobile,US,Paid Search,13,1,1,0,Standard,12.00
615,A,2024-04-28,desktop,IN,Email,9,0,0,0,NULL,0
616,B,2024-10-05,desktop,US,Social,7,1,0,0,Pro,0
617,B,2024-10-10,mobile,US,Social,10,1,1,1,Standard,36.00
618,B,2024-05-20,mobile,BR,Paid Search,5,1,1,0,Standard,12.00
619,A,2024-02-22,mobile,UK,Social,8,1,1,1,Standard,120.00
620,B,2024-01-18,desktop,US,Paid Search,8,0,0,0,NULL,0
621,B,2024-10-20,mobile,US,Organic,8,0,0,0,NULL,0
622,B,2024-07-12,desktop,IN,Social,15,0,0,0,NULL,0
623,B,2024-12-26,desktop,CA,Organic,5,0,0,0,NULL,0
624,A,2024-07-03,mobile,CA,Paid Search,8,0,0,0,NULL,0
625,B,2024-12-24,mobile,IN,Organic,11,1,0,0,Pro,0
626,A,2024-06-14,mobile,DE,Organic,17,1,1,1,Standard,84.00
627,B,2024-10-25,desktop,IN,Referral,12,1,1,1,Pro,48.00
628,B,2024-02-06,desktop,CA,Paid Search,16,0,0,0,NULL,0
629,A,2024-08-05,mobile,CA,Organic,9,1,0,0,Pro,0
630,A,2024-10-28,mobile,IN,Referral,3,0,0,0,NULL,0
631,A,2024-12-07,mobile,US,Email,5,0,0,0,NULL,0
632,B,2024-11-04,mobile,CA,Organic,9,1,1,0,Standard,12.00
633,A,2024-01-16,mobile,DE,Organic,9,1,0,0,Standard,0
634,B,2024-05-30,desktop,IN,Email,4,0,0,0,NULL,0
635,B,2024-01-22,mobile,UK,Email,6,1,0,0,Pro,0
636,B,2024-02-16,mobile,IN,Referral,10,1,0,0,Standard,0
637,B,2024-09-16,mobile,US,Organic,10,1,1,1,Standard,48.00
638,B,2024-09-28,mobile,CA,Paid Search,4,1,0,0,Standard,0
639,B,2024-10-18,desktop,IN,Referral,9,1,0,0,Standard,0
640,A,2024-11-18,mobile,BR,Social,12,1,0,0,Standard,0
641,B,2024-10-07,desktop,US,Email,14,1,0,0,Pro,0
642,B,2024-10-28,mobile,DE,Paid Search,5,1,0,0,Standard,0
643,B,2024-01-22,desktop,US,Paid Search,8,1,0,0,Standard,0
644,A,2024-04-07,desktop,US,Social,11,1,0,0,Standard,0
645,A,2024-08-28,mobile,IN,Social,6,0,0,0,NULL,0
646,B,2024-11-15,mobile,US,Social,5,1,1,0,Pro,24.00
647,A,2024-01-02,desktop,UK,Paid Search,4,1,0,0,Pro,0
648,B,2024-07-21,desktop,UK,Social,11,1,0,0,Standard,0
649,B,2024-09-16,mobile,DE,Organic,6,1,0,0,Pro,0
650,B,2024-01-13,mobile,NULL,Organic,11,1,1,1,Standard,144.00
651,B,2024-06-10,desktop,US,Paid Search,18,0,0,0,NULL,0
652,B,2024-11-27,mobile,CA,Organic,12,1,0,0,Pro,0
653,A,2024-09-14,mobile,BR,Organic,10,0,0,0,NULL,0
654,A,2024-04-08,mobile,US,Paid Search,8,1,0,0,Standard,0
655,B,2024-11-13,mobile,US,Organic,12,1,0,0,Standard,0
656,B,2024-05-21,desktop,US,Paid Search,10,0,0,0,NULL,0
657,A,2024-11-14,desktop,BR,Organic,10,0,0,0,NULL,0
658,B,2024-05-02,mobile,BR,Email,12,1,0,0,Standard,0
659,B,2024-08-17,mobile,UK,Social,8,1,0,0,Pro,0
660,A,2024-06-08,mobile,US,Paid Search,9,1,0,0,Standard,0
661,B,2024-04-23,desktop,IN,Referral,10,1,1,1,Standard,96.00
662,A,2024-11-25,mobile,DE,Paid Search,8,0,0,0,NULL,0
663,B,2024-03-19,desktop,US,Organic,6,1,1,0,Standard,12.00
664,B,2024-02-06,mobile,IN,Organic,11,1,0,0,Standard,0
665,A,2024-05-19,desktop,US,Email,9,1,0,0,Pro,0
666,B,2024-09-30,desktop,DE,Paid Search,11,1,0,0,Standard,0
667,B,2024-10-30,mobile,UK,Social,12,1,0,0,Standard,0
668,B,2024-12-30,mobile,UK,Social,16,1,0,0,Standard,0
669,A,2024-05-01,mobile,US,Organic,5,0,0,0,NULL,0
670,A,2024-06-12,desktop,IN,Social,7,0,0,0,NULL,0
671,B,2024-02-27,mobile,CA,Organic,13,1,0,0,Standard,0
672,A,2024-08-12,mobile,US,Referral,7,1,0,0,Standard,0
673,A,2024-12-30,mobile,UK,Social,12,0,0,0,NULL,0
674,A,2024-09-24,desktop,IN,Organic,11,1,0,0,Standard,0
675,B,2024-08-19,mobile,IN,Paid Search,8,1,0,0,Standard,0
676,A,2024-06-06,mobile,UK,Social,9,0,0,0,NULL,0
677,B,2024-12-04,desktop,US,Paid Search,14,0,0,0,NULL,0
678,B,2024-07-15,mobile,IN,Email,5,0,0,0,NULL,0
679,A,2024-02-27,mobile,IN,Organic,13,1,0,0,Standard,0
680,A,2024-05-28,mobile,US,Organic,12,1,0,0,Pro,0
681,B,2024-01-29,mobile,US,Organic,5,0,0,0,NULL,0
682,A,2024-03-25,mobile,US,Organic,9,0,0,0,NULL,0
683,B,2024-01-08,mobile,BR,Email,11,1,0,0,Standard,0
684,A,2024-06-29,desktop,UK,Paid Search,4,1,0,0,Standard,0
685,A,2024-09-02,mobile,IN,Referral,4,0,0,0,NULL,0
686,A,2024-05-19,desktop,BR,Organic,15,0,0,0,NULL,0
687,B,2024-06-17,mobile,IN,Paid Search,4,1,0,0,Standard,0
688,A,2024-12-18,mobile,US,Organic,12,0,0,0,NULL,0
689,B,2024-10-11,mobile,DE,Organic,8,0,0,0,NULL,0
690,B,2024-07-31,mobile,BR,Referral,5,1,1,0,Pro,24.00
691,A,2024-04-26,mobile,BR,Paid Search,10,1,0,0,Standard,0
692,A,2024-11-28,desktop,US,Email,11,0,0,0,NULL,0
693,A,2024-04-07,desktop,IN,Organic,7,1,0,0,Standard,0
694,A,2024-05-12,desktop,IN,Social,9,0,0,0,NULL,0
695,A,2024-12-02,desktop,IN,Paid Search,8,1,0,0,Pro,0
696,B,2024-07-26,desktop,US,Referral,11,1,0,0,Standard,0
697,A,2024-10-08,mobile,US,Organic,7,1,0,0,Pro,0
698,A,2024-08-17,mobile,US,Organic,3,0,0,0,NULL,0
699,B,2024-09-08,mobile,US,Social,12,1,0,0,Standard,0
700,A,2024-05-02,mobile,IN,Social,12,0,0,0,NULL,0
701,B,2024-04-10,desktop,US,Organic,13,1,0,0,Pro,0
702,B,2024-05-11,mobile,IN,Social,6,0,0,0,NULL,0
703,A,2024-03-06,desktop,US,Organic,3,1,0,0,Standard,0
704,A,2024-11-20,mobile,UK,Paid Search,6,0,0,0,NULL,0
705,A,2024-04-26,mobile,DE,Referral,4,0,0,0,NULL,0
706,B,2024-08-07,mobile,IN,Email,5,1,0,0,Pro,0
707,A,2024-10-24,mobile,US,Paid Search,15,1,1,1,Standard,24.00
708,B,2024-10-22,desktop,US,Referral,4,0,0,0,NULL,0
709,A,2024-06-24,desktop,CA,Social,8,1,0,0,Standard,0
710,B,2024-07-08,mobile,IN,Referral,18,1,0,0,Standard,0
711,A,2024-12-29,mobile,UK,Organic,11,1,0,0,Pro,0
712,B,2024-09-15,mobile,UK,Paid Search,3,1,0,0,Pro,0
713,A,2024-11-01,mobile,US,Paid Search,5,1,0,0,Pro,0
714,A,2024-11-29,mobile,US,Organic,6,0,0,0,NULL,0
715,B,2024-10-23,desktop,UK,Referral,10,1,0,0,Pro,0
716,A,2024-03-18,mobile,US,Organic,5,1,1,1,Pro,240.00
717,A,2024-08-07,mobile,IN,Organic,7,1,0,0,Standard,0
718,B,2024-02-13,mobile,US,Referral,5,1,1,0,Pro,24.00
719,B,2024-09-08,mobile,IN,Paid Search,9,1,0,0,Standard,0
720,A,2024-12-16,mobile,NULL,Social,4,0,0,0,NULL,0
721,A,2024-07-21,mobile,IN,Referral,13,0,0,0,NULL,0
722,B,2024-06-21,mobile,US,Referral,17,0,0,0,NULL,0
723,A,2024-01-16,mobile,US,Organic,16,1,1,1,Pro,288.00
724,B,2024-12-18,desktop,IN,Organic,6,1,1,0,Standard,12.00
725,B,2024-02-13,desktop,IN,Organic,10,1,0,0,Pro,0
726,A,2024-01-18,desktop,IN,Social,7,1,1,1,Standard,144.00
727,B,2024-04-11,desktop,IN,Social,8,1,0,0,Standard,0
728,A,2024-01-29,mobile,IN,Social,8,1,0,0,Standard,0
729,B,2024-06-30,mobile,US,Paid Search,13,0,0,0,NULL,0
730,B,2024-07-22,mobile,US,Social,14,0,0,0,NULL,0
731,B,2024-05-07,desktop,CA,Organic,3,1,0,0,Standard,0
732,A,2024-01-23,desktop,IN,Paid Search,11,1,1,1,Pro,264.00
733,A,2024-02-17,mobile,US,Paid Search,7,0,0,0,NULL,0
734,A,2024-06-04,desktop,US,Social,12,0,0,0,NULL,0
735,B,2024-01-26,desktop,IN,Referral,6,0,0,0,NULL,0
736,B,2024-09-23,desktop,US,Social,8,0,0,0,NULL,0
737,B,2024-03-27,desktop,US,Organic,5,0,0,0,NULL,0
738,B,2024-05-03,mobile,US,Social,14,1,0,0,Standard,0
739,B,2024-06-07,mobile,DE,Organic,9,1,0,0,Standard,0
740,A,2024-06-16,mobile,US,Referral,6,1,0,0,Pro,0
741,A,2024-01-01,desktop,DE,Paid Search,15,1,1,0,Standard,12.00
742,B,2024-02-17,mobile,US,Referral,8,1,0,0,Standard,0
743,B,2024-11-17,desktop,UK,Referral,10,0,0,0,NULL,0
744,A,2024-01-01,mobile,IN,Paid Search,6,1,1,1,Pro,288.00
745,B,2024-07-19,desktop,NULL,Paid Search,10,1,0,0,Standard,0
746,B,2024-07-12,mobile,DE,Organic,7,0,0,0,NULL,0
747,A,2024-05-15,mobile,DE,Paid Search,13,1,0,0,Standard,0
748,B,2024-06-21,mobile,CA,Referral,12,1,0,0,Standard,0
749,B,2024-10-21,desktop,UK,Organic,9,0,0,0,NULL,0
750,A,2024-11-10,mobile,IN,Email,14,1,1,0,Standard,12.00
751,B,2024-04-17,mobile,US,Organic,6,1,0,0,Standard,0
752,A,2024-05-11,desktop,IN,Social,13,1,0,0,Standard,0
753,B,2024-04-10,mobile,CA,Referral,13,1,0,0,Standard,0
754,A,2024-07-09,desktop,IN,Referral,10,1,0,0,Standard,0
755,A,2024-09-18,mobile,BR,Organic,10,0,0,0,NULL,0
756,A,2024-04-04,mobile,UK,Organic,7,0,0,0,NULL,0
757,A,2024-05-14,mobile,US,Paid Search,10,1,0,0,Pro,0
758,A,2024-12-09,desktop,US,Referral,8,1,1,1,Standard,12.00
759,A,2024-01-22,mobile,US,Organic,14,0,0,0,NULL,0
760,A,2024-07-02,mobile,IN,Organic,14,1,0,0,Standard,0
761,A,2024-09-28,desktop,NULL,Email,6,1,0,0,Standard,0
762,A,2024-03-04,desktop,BR,Referral,11,1,1,1,Pro,240.00
763,B,2024-01-21,mobile,CA,Paid Search,7,1,0,0,Standard,0
764,B,2024-02-28,mobile,US,Organic,10,1,0,0,Standard,0
765,A,2024-12-05,desktop,BR,Referral,9,1,0,0,Standard,0
766,B,2024-01-04,desktop,BR,Social,13,1,0,0,Standard,0
767,B,2024-03-19,mobile,UK,Social,9,0,0,0,NULL,0
