user_id,signup_date,acquisition_channel,country,device,pre_engagement_7d
639,2024-10-18,Referral,IN,desktop,9
640,2024-11-18,Social,BR,mobile,12
641,2024-10-07,Email,US,desktop,14
642,2024-10-28,Paid Search,DE,mobile,5
643,2024-01-22,Paid Search,US,desktop,8
644,2024-04-07,Social,US,desktop,11
645,2024-08-28,Social,IN,mobile,6
646,2024-11-15,Social,US,mobile,5
647,2024-01-02,Paid Search,UK,desktop,4
648,2024-07-21,Social,UK,desktop,11
649,2024-09-16,Organic,DE,mobile,6
650,2024-01-13,Organic,,mobile,11
651,2024-06-10,Paid Search,US,desktop,18
652,2024-11-27,Organic,CA,mobile,12
653,2024-09-14,Organic,BR,mobile,10
654,2024-04-08,Paid Search,US,mobile,8
655,2024-11-13,Organic,US,mobile,12
656,2024-05-21,Paid Search,US,desktop,10
657,2024-11-14,Organic,BR,desktop,10
658,2024-05-02,Email,BR,mobile,12
659,2024-08-17,Social,UK,mobile,8
660,2024-06-08,Paid Search,US,mobile,9
661,2024-04-23,Referral,IN,desktop,10
662,2024-11-25,Paid Search,DE,mobile,8
663,2024-03-19,Organic,US,desktop,6
664,2024-02-06,Organic,IN,mobile,11
665,2024-05-19,Email,US,desktop,9
666,2024-09-30,Paid Search,DE,desktop,11
667,2024-10-30,Social,UK,mobile,12
668,2024-12-30,Social,UK,mobile,16
669,2024-05-01,Organic,US,mobile,5
670,2024-06-12,Social,IN,desktop,7
671,2024-02-27,Organic,CA,mobile,13
672,2024-08-12,Referral,US,mobile,7
673,2024-12-30,Social,UK,mobile,12
674,2024-09-24,Organic,IN,desktop,11
675,2024-08-19,Paid Search,IN,mobile,8
676,2024-06-06,Social,UK,mobile,9
677,2024-12-04,Paid Search,US,desktop,14
678,2024-07-15,Email,IN,mobile,5
679,2024-02-27,Organic,IN,mobile,13
680,2024-05-28,Organic,US,mobile,12
681,2024-01-29,Organic,US,mobile,5
682,2024-03-25,Organic,US,mobile,9
683,2024-01-08,Email,BR,mobile,11
684,2024-06-29,Paid Search,UK,desktop,4
685,2024-09-02,Referral,IN,mobile,4
686,2024-05-19,Organic,BR,desktop,15
687,2024-06-17,Paid Search,IN,mobile,4
688,2024-12-18,Organic,US,mobile,12
689,2024-10-11,Organic,DE,mobile,8
690,2024-07-31,Referral,BR,mobile,5
691,2024-04-26,Paid Search,BR,mobile,10
692,2024-11-28,Email,US,desktop,11
693,2024-04-07,Organic,IN,desktop,7
694,2024-05-12,Social,IN,desktop,9
695,2024-12-02,Paid Search,IN,desktop,8
696,2024-07-26,Referral,US,desktop,11
697,2024-10-08,Organic,US,mobile,7
698,2024-08-17,Organic,US,mobile,3
699,2024-09-08,Social,US,mobile,12
700,2024-05-02,Social,IN,mobile,12
701,2024-04-10,Organic,US,desktop,13
702,2024-05-11,Social,IN,mobile,6
703,2024-03-06,Organic,US,desktop,3
704,2024-11-20,Paid Search,UK,mobile,6
705,2024-04-26,Referral,DE,mobile,4
706,2024-08-07,Email,IN,mobile,5
707,2024-10-24,Paid Search,US,mobile,15
708,2024-10-22,Referral,US,desktop,4
709,2024-06-24,Social,CA,desktop,8
710,2024-07-08,Referral,IN,mobile,18
711,2024-12-29,Organic,UK,mobile,11
712,2024-09-15,Paid Search,UK,mobile,3
713,2024-11-01,Paid Search,US,mobile,5
714,2024-11-29,Organic,US,mobile,6
715,2024-10-23,Referral,UK,desktop,10
716,2024-03-18,Organic,US,mobile,5
717,2024-08-07,Organic,IN,mobile,7
718,2024-02-13,Referral,US,mobile,5
719,2024-09-08,Paid Search,IN,mobile,9
720,2024-12-16,Social,,mobile,4
721,2024-07-21,Referral,IN,mobile,13
722,2024-06-21,Referral,US,mobile,17
723,2024-01-16,Organic,US,mobile,16
724,2024-12-18,Organic,IN,desktop,6
725,2024-02-13,Organic,IN,desktop,10
726,2024-01-18,Social,IN,desktop,7
727,2024-04-11,Social,IN,desktop,8
728,2024-01-29,Social,IN,mobile,8
729,2024-06-30,Paid Search,US,mobile,13
730,2024-07-22,Social,US,mobile,14
731,2024-05-07,Organic,CA,desktop,3
732,2024-01-23,Paid Search,IN,desktop,11
733,2024-02-17,Paid Search,US,mobile,7
734,2024-06-04,Social,US,desktop,12
735,2024-01-26,Referral,IN,desktop,6
736,2024-09-23,Social,US,desktop,8
737,2024-03-27,Organic,US,desktop,5
738,2024-05-03,Social,US,mobile,14
739,2024-06-07,Organic,DE,mobile,9
740,2024-06-16,Referral,US,mobile,6
741,2024-01-01,Paid Search,DE,desktop,15
742,2024-02-17,Referral,US,mobile,8
743,2024-11-17,Referral,UK,desktop,10
744,2024-01-01,Paid Search,IN,mobile,6
745,2024-07-19,Paid Search,,desktop,10
746,2024-07-12,Organic,DE,mobile,7
747,2024-05-15,Paid Search,DE,mobile,13
748,2024-06-21,Referral,CA,mobile,12
749,2024-10-21,Organic,UK,desktop,9
750,2024-11-10,Email,IN,mobile,14
751,2024-04-17,Organic,US,mobile,6
752,2024-05-11,Social,IN,desktop,13
753,2024-04-10,Referral,CA,mobile,13
754,2024-07-09,Referral,IN,desktop,10
755,2024-09-18,Organic,BR,mobile,10
756,2024-04-04,Organic,UK,mobile,7
757,2024-05-14,Paid Search,US,mobile,10
758,2024-12-09,Referral,US,desktop,8
759,2024-01-22,Organic,US,mobile,14
760,2024-07-02,Organic,IN,mobile,14
761,2024-09-28,Email,,desktop,6
762,2024-03-04,Referral,BR,desktop,11
763,2024-01-21,Paid Search,CA,mobile,7
764,2024-02-28,Organic,US,mobile,10
765,2024-12-05,Referral,BR,desktop,9
766,2024-01-04,Social,BR,desktop,13
767,2024-03-19,Social,UK,mobile,9
768,2024-01-14,Organic,US,desktop,7
769,2024-02-16,Email,US,mobile,12
770,2024-08-27,Paid Search,IN,desktop,4
771,2024-04-10,Paid Search,US,mobile,7
772,2024-08-10,Paid Search,UK,desktop,11
773,2024-08-17,Organic,IN,mobile,8
774,2024-11-12,Organic,BR,mobile,12
775,2024-01-02,Paid Search,IN,desktop,9
776,2024-11-14,Paid Search,US,desktop,6
777,2024-08-27,Paid Search,US,desktop,8
778,2024-03-09,Email,,mobile,11
779,2024-10-18,Social,US,mobile,11
780,2024-11-14,Referral,UK,mobile,10
781,2024-04-15,Social,UK,mobile,12
782,2024-12-05,Referral,DE,desktop,13
783,2024-06-29,Paid Search,US,desktop,9
784,2024-08-22,Email,UK,mobile,10
785,2024-12-25,Organic,IN,mobile,9
786,2024-05-26,Organic,US,mobile,9
787,2024-10-31,Social,IN,mobile,10
788,2024-05-09,Paid Search,US,desktop,10
789,2024-10-27,Organic,US,desktop,14
790,2024-08-21,Social,IN,mobile,14
791,2024-03-31,Organic,UK,mobile,12
792,2024-06-14,Organic,IN,desktop,9
793,2024-05-09,Email,CA,mobile,11
794,2024-02-03,Social,US,desktop,11
795,2024-01-13,Social,US,mobile,6
796,2024-05-20,Paid Search,IN,desktop,6
797,2024-01-09,Social,US,mobile,13
798,2024-03-10,Referral,,mobile,13
799,2024-10-02,Referral,US,mobile,5
800,2024-09-26,Paid Search,CA,mobile,5
801,2024-10-07,Organic,CA,mobile,5
802,2024-05-09,Paid Search,UK,mobile,9
803,2024-11-26,Email,IN,mobile,10
804,2024-08-18,Organic,US,desktop,23
805,2024-02-23,Referral,US,desktop,9
806,2024-03-01,Paid Search,DE,mobile,6
807,2024-09-21,Organic,BR,mobile,14
808,2024-03-13,Organic,US,mobile,12
809,2024-07-18,Social,US,mobile,17
810,2024-12-28,Referral,US,desktop,15
811,2024-01-02,Paid Search,US,mobile,5
812,2024-01-08,Organic,UK,mobile,11
813,2024-12-28,Organic,BR,mobile,7
814,2024-08-15,Organic,US,desktop,9
815,2024-02-23,Organic,DE,mobile,8
816,2024-11-28,Paid Search,DE,desktop,15
817,2024-11-22,Paid Search,UK,desktop,7
818,2024-07-29,Referral,CA,mobile,6
819,2024-08-28,Organic,US,desktop,4
820,2024-04-22,Paid Search,CA,mobile,9
821,2024-01-22,Referral,US,desktop,11
822,2024-08-19,Organic,CA,mobile,13
823,2024-04-30,Paid Search,BR,mobile,10
824,2024-09-11,Paid Search,,desktop,2
825,2024-11-08,Organic,IN,mobile,10
826,2024-01-08,Social,IN,mobile,6
827,2024-08-19,Paid Search,US,mobile,24
828,2024-04-05,Email,US,mobile,11
829,2024-11-20,Organic,CA,desktop,13
830,2024-04-15,Social,DE,mobile,10
831,2024-08-24,Email,US,desktop,17
832,2024-08-04,Paid Search,UK,desktop,9
833,2024-06-08,Referral,UK,mobile,13
834,2024-09-16,Organic,US,mobile,6
835,2024-10-02,Paid Search,US,desktop,12
836,2024-08-09,Social,DE,mobile,9
837,2024-10-14,Paid Search,US,mobile,7
838,2024-12-25,Social,BR,mobile,8
839,2024-06-17,Social,DE,mobile,7
840,2024-07-21,Referral,DE,desktop,13
841,2024-01-06,Referral,US,desktop,10
842,2024-10-26,Social,IN,desktop,9
843,2024-07-23,Paid Search,US,mobile,9
844,2024-06-12,Social,US,desktop,10
845,2024-02-10,Paid Search,BR,desktop,11
846,2024-11-26,Paid Search,UK,mobile,9
847,2024-06-07,Organic,US,mobile,9
848,2024-09-18,Organic,US,mobile,6
849,2024-03-04,Paid Search,US,desktop,9
850,2024-12-18,Social,US,mobile,7
851,2024-03-15,Organic,US,mobile,7
852,2024-03-24,Email,US,desktop,10
853,2024-11-15,Social,IN,desktop,7
854,2024-12-03,Social,US,mobile,10
855,2024-03-29,Email,US,mobile,10
856,2024-07-05,Social,US,desktop,5
857,2024-10-05,Paid Search,IN,mobile,11
858,2024-11-22,Paid Search,US,mobile,13
859,2024-06-02,Organic,US,mobile,10
860,2024-07-22,Organic,CA,mobile,16
861,2024-10-08,Social,US,mobile,9
862,2024-10-04,Organic,US,mobile,11
863,2024-10-22,Social,US,desktop,5
864,2024-08-10,Organic,US,desktop,15
865,2024-02-14,Email,DE,mobile,11
866,2024-11-30,Paid Search,BR,desktop,4
867,2024-11-18,Organic,IN,desktop,9
868,2024-10-27,Email,US,desktop,11
869,2024-02-12,Organic,UK,mobile,11
870,2024-03-26,Social,US,mobile,7
871,2024-10-09,Organic,UK,mobile,7
872,2024-01-10,Social,UK,mobile,15
873,2024-12-24,Referral,CA,mobile,14
874,2024-06-01,Social,US,mobile,6
875,2024-09-30,Organic,US,mobile,11
876,2024-11-25,Referral,US,desktop,6
877,2024-06-07,Organic,UK,mobile,10
878,2024-05-10,Organic,BR,mobile,10
879,2024-08-23,Referral,IN,desktop,5
880,2024-08-14,Paid Search,US,mobile,13
881,2024-06-13,Social,IN,mobile,9
882,2024-08-21,Organic,US,mobile,6
883,2024-12-10,Paid Search,US,mobile,6
884,2024-07-04,Referral,IN,desktop,11
885,2024-03-23,Referral,IN,mobile,10
886,2024-06-01,Social,IN,mobile,14
887,2024-06-07,Email,CA,mobile,6
888,2024-02-25,Organic,UK,mobile,10
889,2024-03-09,Email,IN,mobile,13
890,2024-09-18,Organic,BR,desktop,5
891,2024-05-18,Organic,IN,mobile,14
892,2024-12-16,Referral,US,desktop,4
893,2024-04-10,Paid Search,US,mobile,9
894,2024-02-12,Email,US,mobile,12
895,2024-10-12,Organic,UK,mobile,13
896,2024-11-23,Paid Search,CA,mobile,11
897,2024-04-24,Referral,US,mobile,7
898,2024-03-25,Paid Search,CA,desktop,19
899,2024-03-19,Paid Search,UK,mobile,6
900,2024-07-24,Paid Search,US,desktop,14
901,2024-07-04,Social,,mobile,9
902,2024-04-17,Paid Search,BR,desktop,6
903,2024-01-20,Organic,US,mobile,10
904,2024-07-09,Organic,BR,desktop,6
905,2024-12-18,Email,CA,mobile,7
906,2024-09-08,Email,CA,desktop,7
907,2024-07-14,Email,IN,desktop,5
908,2024-02-17,Organic,US,mobile,8
909,2024-04-14,Organic,US,mobile,4
910,2024-04-30,Social,US,desktop,6
911,2024-10-16,Paid Search,IN,desktop,6
912,2024-11-21,Paid Search,DE,mobile,2
913,2024-11-29,Email,US,mobile,5
914,2024-12-25,Paid Search,US,mobile,15
915,2024-12-25,Organic,US,desktop,7
916,2024-12-16,Paid Search,UK,mobile,14
917,2024-01-31,Paid Search,CA,desktop,6
918,2024-02-28,Email,DE,mobile,11
919,2024-05-04,Paid Search,US,mobile,8
920,2024-08-04,Organic,UK,desktop,3
921,2024-02-11,Paid Search,IN,desktop,12
922,2024-11-11,Organic,BR,mobile,8
923,2024-08-26,Social,UK,desktop,11
924,2024-07-31,Referral,US,mobile,9
925,2024-03-10,Organic,US,mobile,4
926,2024-04-14,Organic,,mobile,8
927,2024-03-08,Paid Search,UK,mobile,10
928,2024-11-13,Organic,US,mobile,10
929,2024-08-15,Email,US,mobile,9
930,2024-10-06,Social,US,mobile,21
931,2024-05-01,Paid Search,US,mobile,5
932,2024-05-30,Social,US,desktop,10
933,2024-06-11,Social,US,mobile,10
934,2024-10-14,Social,US,desktop,9
935,2024-10-18,Social,,desktop,10
936,2024-03-27,Email,US,mobile,10
937,2024-12-12,Paid Search,US,mobile,5
938,2024-02-21,Organic,IN,mobile,9
939,2024-11-27,Email,UK,mobile,5
940,2024-02-12,Organic,DE,mobile,10
941,2024-04-19,Referral,IN,mobile,9
942,2024-11-12,Organic,US,mobile,3
943,2024-03-16,Paid Search,US,mobile,9
944,2024-06-14,Email,IN,desktop,10
945,2024-06-28,Organic,,desktop,11
946,2024-04-11,Organic,US,mobile,11
947,2024-09-27,Paid Search,CA,mobile,11
948,2024-11-13,Email,CA,mobile,8
949,2024-11-20,Paid Search,CA,mobile,8
950,2024-05-17,Email,UK,mobile,10
951,2024-07-27,Organic,US,mobile,8
952,2024-04-12,Email,IN,mobile,10
953,2024-04-11,Organic,US,mobile,13
954,2024-03-08,Social,DE,mobile,8
955,2024-12-11,Referral,US,desktop,8
956,2024-11-25,Paid Search,UK,desktop,5
957,2024-10-20,Organic,DE,mobile,4
958,2024-07-22,Social,US,desktop,7
959,2024-07-13,Referral,US,desktop,5
960,2024-07-27,Organic,US,desktop,4
961,2024-07-29,Paid Search,IN,mobile,11
962,2024-06-22,Social,US,mobile,13
963,2024-02-25,Referral,IN,mobile,12
964,2024-02-23,Referral,IN,desktop,7
965,2024-12-15,Organic,US,mobile,5
966,2024-07-10,Organic,UK,mobile,5
967,2024-12-16,Organic,DE,mobile,8
968,2024-03-09,Paid Search,BR,mobile,11
969,2024-08-05,Email,US,mobile,4
970,2024-03-27,Organic,DE,mobile,8
971,2024-04-14,Organic,CA,mobile,8
972,2024-01-13,Organic,BR,desktop,7
973,2024-02-20,Organic,US,mobile,11
974,2024-12-04,Referral,IN,mobile,10
975,2024-05-11,Referral,IN,mobile,8
976,2024-08-23,Social,DE,mobile,7
977,2024-07-03,Paid Search,US,desktop,10
978,2024-06-10,Social,,mobile,10
979,2024-07-27,Email,IN,desktop,8
980,2024-03-19,Email,BR,desktop,2
981,2024-12-27,Paid Search,DE,mobile,8
982,2024-11-02,Organic,BR,mobile,9
983,2024-10-08,Email,UK,mobile,5
984,2024-07-05,Social,,desktop,10
985,2024-03-05,Paid Search,,mobile,15
986,2024-12-05,Social,DE,desktop,5
987,2024-05-18,Social,US,desktop,5
988,2024-01-22,Social,IN,desktop,9
989,2024-05-19,Organic,US,mobile,14
990,2024-10-25,Referral,US,mobile,11
991,2024-08-28,Social,US,mobile,5
992,2024-10-11,Organic,IN,mobile,12
993,2024-10-25,Social,IN,mobile,19
994,2024-03-29,Paid Search,US,mobile,10
995,2024-12-06,Paid Search,CA,desktop,6
996,2024-06-24,Social,US,mobile,11
997,2024-09-03,Organic,,mobile,6
998,2024-01-02,Paid Search,US,desktop,11
999,2024-12-28,Social,UK,mobile,6
1000,2024-04-25,Social,IN,mobile,11
1001,2024-01-27,Social,US,mobile,10
1002,2024-07-01,Organic,UK,mobile,14
1003,2024-02-24,Referral,US,mobile,14
1004,2024-03-05,Paid Search,US,mobile,6
1005,2024-09-01,Paid Search,UK,desktop,6
1006,2024-06-07,Paid Search,IN,mobile,4
1007,2024-12-06,Organic,DE,mobile,10
1008,2024-05-10,Referral,IN,mobile,17
1009,2024-10-03,Paid Search,BR,mobile,12
1010,2024-07-02,Social,US,desktop,12
1011,2024-09-10,Email,BR,mobile,14
1012,2024-08-20,Paid Search,US,desktop,6
1013,2024-07-06,Social,US,mobile,9
1014,2024-12-15,Referral,IN,mobile,7
1015,2024-05-19,Organic,UK,desktop,7
1016,2024-03-15,Organic,UK,desktop,4
1017,2024-09-16,Social,US,mobile,5
1018,2024-11-11,Paid Search,UK,desktop,8
1019,2024-01-18,Referral,IN,mobile,7
1020,2024-06-28,Paid Search,US,mobile,7
1021,2024-11-26,Paid Search,US,mobile,9
1022,2024-10-10,Organic,UK,mobile,18
1023,2024-12-28,Paid Search,IN,mobile,11
1024,2024-07-27,Social,IN,mobile,12
1025,2024-09-10,Referral,IN,desktop,7
1026,2024-05-03,Paid Search,IN,mobile,10
1027,2024-12-14,Social,US,desktop,13
1028,2024-05-28,Organic,UK,mobile,8
1029,2024-10-07,Social,DE,mobile,7
1030,2024-06-11,Paid Search,,mobile,10
1031,2024-08-07,Paid Search,CA,mobile,9
1032,2024-10-01,Social,IN,mobile,5
1033,2024-07-19,Email,CA,desktop,8
1034,2024-12-01,Organic,,desktop,5
1035,2024-06-17,Organic,US,desktop,10
1036,2024-09-06,Social,IN,mobile,9
1037,2024-05-19,Paid Search,US,mobile,12
1038,2024-06-12,Social,US,desktop,9
1039,2024-06-24,Paid Search,US,mobile,7
1040,2024-02-23,Paid Search,BR,mobile,6
1041,2024-02-09,Paid Search,BR,mobile,13
1042,2024-09-13,Organic,US,desktop,17
1043,2024-09-09,Social,US,mobile,9
1044,2024-09-11,Referral,IN,mobile,13
1045,2024-01-09,Paid Search,UK,mobile,10
1046,2024-05-13,Paid Search,US,mobile,3
1047,2024-03-23,Organic,US,mobile,8
1048,2024-10-20,Referral,IN,desktop,6
1049,2024-11-16,Referral,US,mobile,6
1050,2024-04-12,Paid Search,IN,desktop,10
1051,2024-09-13,Social,DE,desktop,7
1052,2024-02-24,Referral,BR,mobile,7
1053,2024-04-23,Email,IN,mobile,7
1054,2024-02-28,Organic,US,mobile,9
1055,2024-04-26,Organic,CA,mobile,8
1056,2024-09-15,Paid Search,DE,desktop,6
1057,2024-12-02,Email,IN,mobile,7
1058,2024-03-25,Paid Search,DE,mobile,10
1059,2024-07-31,Organic,IN,mobile,13
1060,2024-09-24,Organic,IN,desktop,14
1061,2024-12-16,Organic,IN,mobile,8
1062,2024-08-24,Referral,IN,desktop,8
1063,2024-04-15,Social,US,mobile,7
1064,2024-08-29,Paid Search,DE,mobile,5
1065,2024-05-10,Social,BR,mobile,6
1066,2024-12-23,Social,IN,desktop,6
1067,2024-06-09,Paid Search,CA,desktop,16
1068,2024-09-19,Paid Search,US,mobile,8
1069,2024-01-10,Email,UK,desktop,6
1070,2024-06-10,Organic,US,mobile,10
1071,2024-11-21,Organic,,desktop,18
1072,2024-08-24,Organic,IN,mobile,9
1073,2024-06-26,Organic,US,mobile,7
1074,2024-12-10,Social,US,mobile,8
1075,2024-11-14,Social,,desktop,10
1076,2024-05-11,Organic,IN,desktop,9
1077,2024-08-01,Paid Search,IN,mobile,6
1078,2024-07-12,Organic,,mobile,4
1079,2024-09-01,Organic,US,desktop,13
1080,2024-05-15,Referral,IN,mobile,8
1081,2024-04-11,Referral,US,desktop,5
1082,2024-12-03,Social,CA,desktop,8
1083,2024-12-06,Paid Search,DE,mobile,10
1084,2024-11-11,Paid Search,BR,mobile,7
1085,2024-12-24,Social,IN,mobile,3
1086,2024-10-09,Referral,DE,mobile,19
1087,2024-10-16,Paid Search,IN,mobile,7
1088,2024-10-15,Email,US,mobile,8
1089,2024-07-09,Referral,DE,desktop,8
1090,2024-06-30,Organic,US,mobile,5
1091,2024-04-09,Social,IN,mobile,9
1092,2024-09-05,Referral,BR,mobile,10
1093,2024-04-28,Organic,US,mobile,4
1094,2024-04-16,Organic,US,desktop,11
1095,2024-08-15,Organic,US,mobile,9
1096,2024-06-13,Organic,IN,mobile,11
1097,2024-04-01,Social,UK,desktop,11
1098,2024-11-01,Organic,IN,desktop,8
1099,2024-11-16,Paid Search,US,desktop,7
1100,2024-03-11,Referral,IN,mobile,17
1101,2024-01-04,Paid Search,DE,mobile,7
1102,2024-05-16,Social,BR,mobile,8
1103,2024-10-26,Social,US,mobile,11
1104,2024-11-09,Referral,UK,mobile,7
1105,2024-02-28,Organic,DE,desktop,6
1106,2024-10-19,Paid Search,UK,mobile,7
1107,2024-02-19,Referral,DE,mobile,6
1108,2024-06-06,Paid Search,UK,mobile,7
1109,2024-12-30,Referral,US,desktop,8
1110,2024-03-21,Paid Search,UK,mobile,7
1111,2024-03-06,Referral,IN,mobile,13
1112,2024-06-18,Paid Search,US,mobile,13
1113,2024-08-27,Paid Search,US,desktop,6
1114,2024-12-09,Organic,DE,desktop,12
1115,2024-12-24,Social,CA,desktop,9
1116,2024-01-30,Paid Search,US,mobile,6
1117,2024-02-28,Organic,CA,mobile,5
1118,2024-10-24,Social,UK,mobile,10
1119,2024-04-21,Organic,US,desktop,8
1120,2024-11-24,Referral,CA,desktop,6
1121,2024-09-11,Paid Search,DE,mobile,15
1122,2024-02-17,Paid Search,DE,desktop,7
1123,2024-11-07,Paid Search,US,desktop,10
1124,2024-03-14,Email,US,desktop,12
1125,2024-06-18,Paid Search,US,mobile,9
1126,2024-08-04,Paid Search,CA,mobile,7
1127,2024-07-16,Paid Search,IN,mobile,6
1128,2024-09-19,Social,CA,mobile,7
1129,2024-09-08,Organic,CA,mobile,10
1130,2024-12-28,Social,US,mobile,12
1131,2024-12-30,Organic,BR,mobile,9
1132,2024-07-22,Social,IN,mobile,10
1133,2024-02-10,Social,BR,mobile,7
1134,2024-10-03,Organic,US,desktop,5
1135,2024-12-23,Email,US,mobile,8
1136,2024-05-09,Email,,desktop,5
1137,2024-07-02,Paid Search,BR,desktop,8
1138,2024-06-19,Organic,US,mobile,2
1139,2024-01-23,Referral,IN,mobile,7
1140,2024-09-14,Social,US,desktop,14
1141,2024-05-23,Referral,US,desktop,10
1142,2024-10-23,Referral,UK,mobile,10
1143,2024-11-07,Organic,US,desktop,10
1144,2024-11-03,Social,US,mobile,11
1145,2024-06-16,Paid Search,UK,mobile,10
1146,2024-05-11,Referral,CA,desktop,9
1147,2024-10-10,Paid Search,US,desktop,10
1148,2024-10-28,Social,US,mobile,5
1149,2024-07-13,Social,IN,mobile,7
1150,2024-11-26,Paid Search,,desktop,13
1151,2024-03-01,Social,US,desktop,14
1152,2024-11-22,Social,US,desktop,8
1153,2024-02-11,Paid Search,US,desktop,12
1154,2024-03-05,Organic,US,mobile,12
1155,2024-07-28,Paid Search,IN,mobile,3
1156,2024-01-30,Paid Search,US,desktop,8
1157,2024-01-23,Social,IN,mobile,10
1158,2024-01-01,Organic,US,desktop,4
1159,2024-06-23,Referral,US,mobile,4
1160,2024-10-19,Paid Search,UK,mobile,10
1161,2024-01-16,Paid Search,CA,desktop,3
1162,2024-09-08,Referral,DE,desktop,15
1163,2024-11-04,Organic,IN,desktop,12
1164,2024-03-11,Social,BR,mobile,7
1165,2024-03-03,Paid Search,,mobile,7
1166,2024-11-16,Referral,IN,desktop,9
1167,2024-11-04,Social,IN,mobile,3
1168,2024-07-30,Referral,UK,desktop,7
1169,2024-11-03,Referral,US,mobile,9
1170,2024-02-09,Paid Search,US,desktop,11
1171,2024-06-07,Social,IN,mobile,13
1172,2024-10-07,Organic,UK,mobile,8
1173,2024-04-16,Social,UK,mobile,3
1174,2024-10-11,Paid Search,UK,mobile,12
1175,2024-07-17,Paid Search,UK,desktop,12
1176,2024-10-11,Organic,US,mobile,9
1177,2024-07-03,Organic,CA,mobile,8
1178,2024-05-28,Paid Search,IN,mobile,11
1179,2024-04-01,Paid Search,US,mobile,13
1180,2024-03-27,Paid Search,US,desktop,9
1181,2024-10-11,Paid Search,US,mobile,16
1182,2024-02-20,Paid Search,US,desktop,5
1183,2024-02-06,Social,US,mobile,4
1184,2024-03-14,Email,DE,desktop,5
1185,2024-03-14,Organic,IN,mobile,7
1186,2024-11-04,Paid Search,IN,mobile,3
1187,2024-06-09,Organic,CA,mobile,12
1188,2024-12-27,Social,US,mobile,9
1189,2024-02-28,Email,US,desktop,9
1190,2024-09-08,Paid Search,US,desktop,7
1191,2024-06-27,Paid Search,US,mobile,8
1192,2024-06-07,Organic,US,desktop,15
1193,2024-11-21,Organic,CA,mobile,5
1194,2024-12-23,Paid Search,IN,mobile,10
1195,2024-11-20,Referral,IN,mobile,1
1196,2024-03-21,Paid Search,US,mobile,9
1197,2024-04-02,Paid Search,IN,mobile,11
1198,2024-09-09,Social,UK,mobile,10
1199,2024-04-28,Social,,desktop,17
1200,2024-10-06,Paid Search,US,mobile,12
1201,2024-08-09,Social,US,mobile,7
1202,2024-08-03,Organic,US,mobile,8
1203,2024-11-06,Organic,IN,desktop,9
1204,2024-09-27,Paid Search,US,mobile,7
1205,2024-01-12,Paid Search,US,desktop,9
1206,2024-01-22,Paid Search,IN,desktop,12
1207,2024-08-21,Referral,CA,mobile,3
1208,2024-07-11,Social,US,mobile,9
1209,2024-04-17,Paid Search,US,mobile,10
1210,2024-06-16,Paid Search,UK,mobile,8
1211,2024-10-13,Organic,US,desktop,4
1212,2024-11-05,Organic,US,mobile,7
1213,2024-08-07,Social,IN,mobile,6
1214,2024-06-04,Paid Search,CA,desktop,4
1215,2024-04-21,Referral,CA,desktop,10
1216,2024-07-24,Organic,IN,mobile,18
1217,2024-05-08,Social,DE,desktop,2
1218,2024-08-08,Organic,US,mobile,9
1219,2024-09-16,Paid Search,IN,mobile,10
1220,2024-01-29,Paid Search,US,mobile,4
1221,2024-01-01,Referral,UK,desktop,10
1222,2024-03-29,Organic,IN,mobile,13
1223,2024-11-27,Referral,BR,mobile,7
1224,2024-09-05,Paid Search,DE,desktop,10
1225,2024-03-13,Paid Search,US,desktop,11
